MLSNum,HouseStatus,StatusChangeTimestamp,PropType,ListPrice,ClosePrice,Address,City,Acres,SqFtTotal,SqFtEstHeatedAboveGrade,StyleorRentType,RoomsTotal,BedsTotal,Bathrooms,GaragePark,YearBuilt,DaysonMarket,AgentID,listingagent,PhoneNumber,Email,Year,Year_Month,Day_of_Week
170504475,CLSD,2022-08-22,SF,229900,229900.0,47 Somers St,Hartford,0.17,1802,901,Ranch,5,3,1.5," Car/Paved, Off Street Parking",1954,8,470,Maria A Sanchez,4751647284,mariaasanchez@example.com,2022,2022-08,Monday
170510867,CLSD,2022-12-08,SF,239500,235000.0,104 Connecticut Ave,New Britain,0.11,2289,1377,"Ranch, Hi-Ranch",7,3,2.0," Car/Paved, Off Street Parking",1987,59,470,Maria A Sanchez,4751647284,mariaasanchez@example.com,2022,2022-12,Thursday
170527544,CLSD,2022-11-17,SF,225000,230000.0,176 Andover St,Hartford,0.17,1167,1167,Cape Cod,6,3,2.0, Car/Other,1950,7,471,The Rise Team of Keller Williams Legacy Partners,9595291538,theriseteamofkellerwilliamslegacypartners@example.com,2022,2022-11,Thursday
170518266,CLSD,2023-02-08,SF,230000,230000.0,242 Freeman St,Hartford,0.18,1474,1474,Colonial,6,3,1.5,1 Car/Attached Garage,1943,50,472,Monica Barzola,4750785405,monicabarzola@example.com,2023,2023-02,Wednesday
170499129,CLSD,2022-09-30,SF,229900,230000.0,85 Newington Ave,Hartford,0.13,1134,1134,Colonial,6,3,2.0,1 Car/Detached Garage,1926,26,473,Erickson H Paredes,4755837270,ericksonhparedes@example.com,2022,2022-09,Friday
170522610,CLSD,2022-10-27,SF,299000,320000.0,181 Beacon St,Newington,0.2,1848,1056,Ranch,9,3,1.5,1 Car/Under House Garage,1952,7,473,Erickson H Paredes,4755837270,ericksonhparedes@example.com,2022,2022-10,Thursday
170490092,CLSD,2022-07-19,SF,212500,230000.0,127 Ansonia St,Hartford,0.18,1157,1157,Cape Cod,5,3,1.5,1 Car/Detached Garage,1937,12,474,Stacey McGriff-Hodges,4753702180,staceymcgriff-hodges@example.com,2022,2022-07,Tuesday
170528909,CLSD,2022-12-19,SF,249999,250000.0,38 Hubbard Rd,Hartford,0.16,1693,1693,Colonial,6,3,1.5,1 Car/Attached Garage,1938,19,474,Stacey McGriff-Hodges,4753702180,staceymcgriff-hodges@example.com,2022,2022-12,Monday
170460294,CLSD,2022-03-28,SF,239900,230000.0,217 Hanmer St,Hartford,0.13,912,912,Ranch,5,3,2.0, Car/Off Street Parking,1952,79,475,Jasna D Muminovic,4751158116,jasnadmuminovic@example.com,2022,2022-03,Monday
170469047,CLSD,2022-03-31,SF,224900,234900.0,281 Campfield Ave,Hartford,0.16,1531,1531,Colonial,6,3,1.5,1 Car/Detached Garage,1931,3,476,Chevon A Schand,2031931488,chevonaschand@example.com,2022,2022-03,Thursday
170535965,CLSD,2023-01-02,SF,235000,235000.0,58 Ledger St,Hartford,0.19,1986,1986,Colonial,7,3,1.5,1 Car/Detached Garage,1947,1,477,A. Brian Schwarz,4758543526,a.brianschwarz@example.com,2023,2023-01,Monday
170483203,CLSD,2022-06-14,SF,239900,235000.0,50 Margarita Dr,Hartford,0.12,1392,1392,Half Duplex,7,3,2.0, Car/Other,1998,51,478,Mariella Quintana,2030996580,mariellaquintana@example.com,2022,2022-06,Tuesday
170472844,CLSD,2022-07-01,SF,198000,235000.0,45 Sprague St,Hartford,0.15,2016,1008,Ranch,5,3,2.0," Car/Paved, On Street Parking, Off Street Parking",1964,4,479,Marilyn Lollar,4758674334,marilynlollar@example.com,2022,2022-07,Friday
170516280,CLSD,2022-09-27,SF,239900,237000.0,660 Hillside Ave,Hartford,0.16,1273,1273,Colonial,8,3,1.5,2 Car/Detached Garage,1953,17,480,Epifanio Bernard,4750116330,epifaniobernard@example.com,2022,2022-09,Tuesday
170513502,CLSD,2022-10-08,SF,250000,240000.0,94 Marion St,Hartford,0.16,1479,1479,Colonial,6,3,2.0," Car/Paved, Driveway, Off Street Parking",1915,4,481,Sebastian Wroblewski,2039668795,sebastianwroblewski@example.com,2022,2022-10,Saturday
170477901,CLSD,2022-06-22,SF,389000,465000.0,145 Natsisky Farm Rd,South Windsor,0.4,2660,1860,Ranch,9,3,2.0,2 Car/Attached Garage,1987,5,482,Jason Saphire,9593372565,jasonsaphire@example.com,2022,2022-06,Wednesday
170480541,CLSD,2022-05-24,SF,250000,250000.0,66 Pinehurst Ave,New Britain,0.34,2516,1404,Cape Cod,6,3,1.5,"1 Car/Under House Garage, Covered Garage, Off Street Parking",1942,13,482,Jason Saphire,9593372565,jasonsaphire@example.com,2022,2022-05,Tuesday
170506150,CLSD,2022-09-08,SF,219900,240000.0,23 Hanmer St,Hartford,0.12,1414,1414,Colonial,6,3,1.5,1 Car/Attached Garage,1941,65,482,Jason Saphire,9593372565,jasonsaphire@example.com,2022,2022-09,Thursday
170514265,CLSD,2022-10-24,SF,349900,349900.0,70 Strong Rd,South Windsor,0.47,1818,1818,Ranch,7,3,2.0, Car/Carport,1950,54,482,Jason Saphire,9593372565,jasonsaphire@example.com,2022,2022-10,Monday
170468807,CLSD,2022-04-09,SF,235000,255000.0,147 Gilman St,Hartford,0.23,1654,1348,Colonial,6,3,1.5,1 Car/Detached Garage,1940,7,483,Catherine R Lapierre,2039463087,catherinerlapierre@example.com,2022,2022-04,Saturday
170493501,CLSD,2022-07-23,SF,275000,295000.0,15 Coolidge Ave,Newington,0.27,1736,1736,"Colonial, Other",7,3,1.5, Car/Paved,1928,4,483,Catherine R Lapierre,2039463087,catherinerlapierre@example.com,2022,2022-07,Saturday
170501564,CLSD,2022-10-11,SF,239900,250000.0,8 Jeanette Dr,Plainville,0.42,1642,1642,Cape Cod,6,3,1.5, Car/Paved,1969,6,483,Catherine R Lapierre,2039463087,catherinerlapierre@example.com,2022,2022-10,Tuesday
170475285,CLSD,2022-05-02,SF,259900,300000.0,45 Pebble Dr,Newington,0.1,1750,1430,"Colonial, Half Duplex",8,3,1.5,1 Car/Attached Garage,1979,5,484,Roger M Veilleux,2038576482,rogermveilleux@example.com,2022,2022-05,Monday
170486072,CLSD,2022-07-21,SF,350000,347000.0,272 Willard Ave,Newington,0.4,2172,2172,Ranch,9,3,2.0,1 Car/Carport,1950,40,484,Roger M Veilleux,2038576482,rogermveilleux@example.com,2022,2022-07,Thursday
170495271,CLSD,2022-07-01,SF,244900,252000.0,134 Wells Rd,Wethersfield,0.26,1299,1299,Cape Cod,6,3,1.5,2 Car/Detached Garage,1948,2,484,Roger M Veilleux,2038576482,rogermveilleux@example.com,2022,2022-07,Friday
170506181,CLSD,2022-09-28,SF,229900,256000.0,745 Hillside Ave,Hartford,0.2,1248,1248,Ranch,5,3,2.0,1 Car/Under House Garage,1953,17,484,Roger M Veilleux,2038576482,rogermveilleux@example.com,2022,2022-09,Wednesday
170466908,CLSD,2022-04-14,SF,249900,260000.0,257 George St,Hartford,0.15,1470,1470,Colonial,6,3,1.5, Car/Covered Garage,1955,12,485,Annie Dillon,8607357124,anniedillon@example.com,2022,2022-04,Thursday
170470719,CLSD,2022-05-26,SF,329900,352000.0,419 Elm St,Rocky Hill,0.52,1543,1243,Ranch,6,3,2.0,1 Car/Under House Garage,1955,6,485,Annie Dillon,8607357124,anniedillon@example.com,2022,2022-05,Thursday
170502102,CLSD,2022-08-22,SF,274900,272000.0,56 Chamberlain Rd,Wethersfield,0.24,1680,1680,Cape Cod,6,3,2.0,1 Car/Detached Garage,1939,6,485,Annie Dillon,8607357124,anniedillon@example.com,2022,2022-08,Monday
170500304,CLSD,2022-08-08,SF,249900,260000.0,211 High St,Manchester,0.22,1360,1360,Cape Cod,6,3,2.0,1 Car/Detached Garage,1955,47,486,Matthew Guida,2032786825,matthewguida@example.com,2022,2022-08,Monday
170527518,CLSD,2022-12-05,SF,275000,264000.0,405 Fairfield Ave,Hartford,0.32,1372,1372,Ranch,5,3,1.5,1 Car/Attached Garage,1953,13,486,Matthew Guida,2032786825,matthewguida@example.com,2022,2022-12,Monday
170486580,CLSD,2022-06-23,SF,249900,268000.0,51 Mountford St,Hartford,0.17,1289,1289,Bungalow,7,3,1.5,2 Car/Detached Garage,1915,1,487,Jonathan E Clark,4750047171,jonathaneclark@example.com,2022,2022-06,Thursday
170481912,CLSD,2022-06-15,SF,289900,290000.0,34 Sachem St,New Britain,0.23,1454,1454,Cape Cod,6,3,1.5,1 Car/Attached Garage,1949,15,488,Chelsea Gonzalez,2031866629,chelseagonzalez@example.com,2022,2022-06,Wednesday
170482437,CLSD,2022-08-29,SF,254900,259900.0,46 Falknor Dr,Manchester,0.24,1229,1229,Cape Cod,7,3,2.0, Car/Paved,1949,16,488,Chelsea Gonzalez,2031866629,chelseagonzalez@example.com,2022,2022-08,Monday
170517450,CLSD,2022-10-08,SF,269900,275000.0,90 Roslyn St,Hartford,0.13,1389,1389,Cape Cod,6,3,1.5, Car/Driveway,1948,4,488,Chelsea Gonzalez,2031866629,chelseagonzalez@example.com,2022,2022-10,Saturday
170508782,CLSD,2022-09-26,SF,265000,275000.0,22 Colonial St,Hartford,0.07,2184,1456,Colonial,6,3,1.5,1 Car/Attached Garage,2011,22,489,Heather Blais,8608972545,heatherblais@example.com,2022,2022-09,Monday
170467008,CLSD,2022-04-10,SF,259900,275000.0,110 Manchester St,Hartford,0.24,2195,1290,Cape Cod,6,3,2.0,1 Car/Detached Garage,1947,10,490,Luis Gomes,4755370980,luisgomes@example.com,2022,2022-04,Sunday
170470533,CLSD,2022-04-19,SF,379900,405000.0,90 Eagle Dr,Newington,0.3,2787,1856,Split Level,8,3,2.0,2 Car/Attached Garage,1968,3,490,Luis Gomes,4755370980,luisgomes@example.com,2022,2022-04,Tuesday
170503663,CLSD,2022-10-25,SF,285900,310000.0,77 Green Manor Ave,Windsor,0.3,1100,1100,Ranch,5,3,1.5, Car/Carport,1954,56,490,Luis Gomes,4755370980,luisgomes@example.com,2022,2022-10,Tuesday
170487300,CLSD,2022-06-28,SF,285000,285000.0,99 Warrenton Ave,Hartford,0.21,2124,2124,Colonial,8,3,1.5,2 Car/Detached Garage,1935,8,491,Amy Bergquist,9598451409,amybergquist@example.com,2022,2022-06,Tuesday
170499625,CLSD,2022-08-17,SF,254900,300000.0,21 Warren Ter,West Hartford,0.08,1851,1851,Colonial,7,3,1.5,1 Car/Detached Garage,1914,4,491,Amy Bergquist,9598451409,amybergquist@example.com,2022,2022-08,Wednesday
170529418,CLSD,2022-11-18,SF,269900,265000.0,336 Church St,Wethersfield,0.29,1600,1600,Tudor,7,3,1.5,2 Car/Detached Garage,1928,5,491,Amy Bergquist,9598451409,amybergquist@example.com,2022,2022-11,Friday
170476305,CLSD,2022-05-31,SF,259999,289000.0,63 Bates St,Hartford,0.18,1378,1378,Split Level,5,3,2.0,"1 Car/Under House Garage, Off Street Parking",1955,8,492,Luz Serrano,4753709083,luzserrano@example.com,2022,2022-05,Tuesday
170520510,CLSD,2022-11-07,SF,325000,325000.0,21 Griswold St,Hartford,0.17,3530,2802,"Colonial, European",7,3,1.5,"2 Car/Attached Garage, Off Street Parking, Carport",1934,33,493,Mick Marsden,9599353116,mickmarsden@example.com,2022,2022-11,Monday
170523248,CLSD,2022-12-12,SF,279900,300000.0,106 Tanner St,Manchester,0.18,1523,1523,Cape Cod,7,3,1.5,1 Car/Attached Garage,1984,17,494,Mary Shorts,2037454513,maryshorts@example.com,2022,2022-12,Monday
170464878,CLSD,2022-04-01,SF,224900,255000.0,73 Camp Ave,Newington,0.18,1752,1352,Cape Cod,6,3,1.5," Car/Paved, Off Street Parking",1941,4,496,Dawn M Gagliardi,9596730902,dawnmgagliardi@example.com,2022,2022-04,Friday
170520149,CLSD,2022-11-23,SF,299900,330000.0,127 Clover St,Windsor,0.46,1882,1258,Raised Ranch,6,3,2.0,2 Car/Attached Garage,1959,7,496,Dawn M Gagliardi,9596730902,dawnmgagliardi@example.com,2022,2022-11,Wednesday
170526869,CLSD,2023-01-30,SF,340000,313835.0,60 Briarwood Rd,West Hartford,0.25,1640,1640,Colonial,7,3,1.5,1 Car/Attached Garage,1950,30,496,Dawn M Gagliardi,9596730902,dawnmgagliardi@example.com,2023,2023-01,Monday
170487011,CLSD,2022-07-05,SF,274900,280000.0,31 McKee St,Manchester,0.17,1377,1377,Colonial,6,3,1.5, Car/Off Street Parking,1976,26,497,Jennifer L Jennings,8607509393,jenniferljennings@example.com,2022,2022-07,Tuesday
170533131,CLSD,2022-12-28,SF,249900,270000.0,34 McKinley St,Manchester,0.24,1320,1320,Cape Cod,6,3,2.0, Car/Driveway,1950,2,497,Jennifer L Jennings,8607509393,jenniferljennings@example.com,2022,2022-12,Wednesday
170478642,CLSD,2022-05-25,SF,324900,330000.0,41 John St,Windsor Locks,0.48,1712,1316,Ranch,5,3,1.5,2 Car/Attached Garage,1982,5,502,William H Eidt,2032294161,williamheidt@example.com,2022,2022-05,Wednesday
170514852,CLSD,2022-09-23,SF,267900,267900.0,40 Greenfield Dr,Windsor Locks,0.29,1350,1350,Ranch,6,3,1.5, Car/Off Street Parking,1955,7,502,William H Eidt,2032294161,williamheidt@example.com,2022,2022-09,Friday
170525309,CLSD,2022-10-18,SF,169900,162000.0,49 Pleasant St,Manchester,0.13,1351,1351,Colonial,7,3,1.5,1 Car/Attached Garage,1860,3,503,Geoff Luxenberg,8606889521,geoffluxenberg@example.com,2022,2022-10,Tuesday
170533843,CLSD,2022-12-19,SF,185000,165000.0,155 Love Ln,Manchester,0.29,1780,1108,Raised Ranch,6,3,1.5,1 Car/Under House Garage,1979,11,504,Gloria Townsend,8602063736,gloriatownsend@example.com,2022,2022-12,Monday
170468422,CLSD,2022-04-15,SF,184900,165000.0,75 Vernon St W.,Manchester,0.48,1248,1248,Ranch,5,3,2.0, Car/Paved,1969,27,505,Xochipilli McCarthy,2039916395,xochipillimccarthy@example.com,2022,2022-04,Friday
170511419,CLSD,2022-10-02,SF,170000,170000.0,43 Wilfred Rd,Manchester,0.11,1140,1140,Half Duplex,5,3,1.5, Car/Driveway,1975,7,506,Cyndi Rabb,4759815428,cyndirabb@example.com,2022,2022-10,Sunday
170487126,CLSD,2022-06-07,SF,150000,173000.0,97 Bramblebush Rd,Manchester,0.9,1438,1438,Cape Cod,6,3,2.0, Car/Off Street Parking,1984,11,507,Carol M Cavalieri,9599314768,carolmcavalieri@example.com,2022,2022-06,Tuesday
170518563,CLSD,2022-11-16,SF,224900,235000.0,6 Avon St,Manchester,0.14,1403,1403,"Cape Cod, Bungalow",7,3,2.0,1 Car/Detached Garage,1922,10,507,Carol M Cavalieri,9599314768,carolmcavalieri@example.com,2022,2022-11,Wednesday
170526550,CLSD,2022-12-13,SF,229900,241500.0,40 McKinley St,Manchester,0.18,1565,1265,Cape Cod,6,3,1.5,1 Car/Attached Garage,1948,32,507,Carol M Cavalieri,9599314768,carolmcavalieri@example.com,2022,2022-12,Tuesday
170457210,CLSD,2022-04-15,SF,173000,173000.0,64 Hackmatack St,Manchester,0.49,1374,1374,Other,6,3,2.0, Car/Off Street Parking,1851,23,508,Tammy Collins,2032768109,tammycollins@example.com,2022,2022-04,Friday
170479276,CLSD,2022-07-22,SF,165000,175000.0,29 Summer St,Manchester,0.28,1290,1290,Colonial,6,3,2.0,1 Car/Detached Garage,1899,67,509,Sherri L Ciotto,9597686248,sherrilciotto@example.com,2022,2022-07,Friday
170476122,CLSD,2022-04-21,SF,399900,525000.0,19 Pleasant St,West Hartford,0.62,1952,1952,Colonial,6,3,1.5,2 Car/Detached Garage,1914,3,510,Kristen Mok,2038708948,kristenmok@example.com,2022,2022-04,Thursday
170506440,CLSD,2022-09-01,SF,279900,263500.0,49 Woodmont Rd,West Hartford,0.53,1586,1586,Ranch,6,3,2.0,1 Car/Attached Garage,1961,17,510,Kristen Mok,2038708948,kristenmok@example.com,2022,2022-09,Thursday
170527030,CLSD,2022-10-21,SF,168000,181000.0,45 Henry St,Manchester,0.2,1152,1152,Cape Cod,6,3,2.0, Car/Driveway,1994,4,510,Kristen Mok,2038708948,kristenmok@example.com,2022,2022-10,Friday
170393019,CLSD,2022-10-09,SF,181900,181000.0,136 Falknor Dr,Manchester,0.34,1292,1292,Cape Cod,6,3,2.0,1 Car/Detached Garage,1948,5,511,Mae Marie Modifica,4755217391,maemariemodifica@example.com,2022,2022-10,Sunday
170504892,CLSD,2022-08-29,SF,189000,189000.0,12 Crestwood Dr,Manchester,0.14,1224,1224,Cape Cod,6,3,1.5,1 Car/Detached Garage,1942,6,512,Cierra N Masis,8609875615,cierranmasis@example.com,2022,2022-08,Monday
170505991,CLSD,2022-09-26,SF,189900,189900.0,66 Conway Rd,Manchester,0.25,1727,1727,Ranch,6,3,1.5,1 Car/Attached Garage,1952,8,513,Frederick J Barrett,9599672442,frederickjbarrett@example.com,2022,2022-09,Monday
170479058,CLSD,2022-05-16,SF,174900,195000.0,393 Middle Tpke E.,Manchester,0.19,1280,1280,Cape Cod,6,3,2.0,1 Car/Detached Garage,1948,6,514,Joseph J Diminico,9595446987,josephjdiminico@example.com,2022,2022-05,Monday
170471758,CLSD,2022-04-27,SF,199900,200000.0,18 Hunniford St,Manchester,0.1,1178,1178,Half Duplex,5,3,2.0, Car/Off Street Parking,1987,4,515,Donna Sheehan,8608947083,donnasheehan@example.com,2022,2022-04,Wednesday
170535753,CLSD,2022-12-13,SF,359900,360000.0,20 King Edward Rd,West Hartford,0.29,1825,1225,Split Level,6,3,2.0,"1 Car/Attached Garage, Paved, Driveway",1964,6,516,Annie Gura,8608643016,anniegura@example.com,2022,2022-12,Tuesday
170537875,CLSD,2023-01-09,SF,199900,215000.0,9 Geneva Ave,Plainville,0.11,1712,912,Ranch,5,3,2.0,1 Car/Detached Garage,1977,4,516,Annie Gura,8608643016,anniegura@example.com,2023,2023-01,Monday
170542031,CLSD,2023-02-27,SF,199900,205000.0,66 Oxford St,Manchester,0.21,1404,1404,Colonial,7,3,2.0," Car/Paved, Driveway",1918,7,516,Annie Gura,8608643016,anniegura@example.com,2023,2023-02,Monday
170503646,CLSD,2022-08-22,SF,195000,205000.0,121 Hemlock St,Manchester,0.11,1116,1116,"Cape Cod, Half Duplex",5,3,1.5, Car/Off Street Parking,1947,3,517,Sheila M Cyr,4758574991,sheilamcyr@example.com,2022,2022-08,Monday
170454288,CLSD,2022-04-07,SF,199900,205000.0,38 Kensington St,Manchester,0.16,998,998,Ranch,6,3,2.0,2 Car/Detached Garage,1923,84,518,Peter Autunno,4753945165,peterautunno@example.com,2022,2022-04,Thursday
170485050,CLSD,2022-06-30,SF,229900,210000.0,25 Durant St,Manchester,0.13,1120,1120,Ranch,5,3,1.5,"1 Car/Detached Garage, Paved",1960,9,519,Michael V Dusiewicz,8607606298,michaelvdusiewicz@example.com,2022,2022-06,Thursday
170474250,CLSD,2022-05-27,SF,209900,210000.0,23 Tracy Dr,Manchester,0.35,1180,1180,Ranch,6,3,1.5,1 Car/Attached Garage,1961,26,520,Robert G Durato,8607373860,robertgdurato@example.com,2022,2022-05,Friday
170483329,CLSD,2022-05-27,SF,234900,250000.0,56 Phelps Rd,Manchester,0.18,1608,1412,Colonial,6,3,1.5," Car/Paved, Off Street Parking",1937,4,520,Robert G Durato,8607373860,robertgdurato@example.com,2022,2022-05,Friday
170474445,CLSD,2022-04-28,SF,209900,215000.0,251 W. Center St,Manchester,0.17,1521,1521,Colonial,7,3,1.5," Car/Tandem, Paved",1937,22,521,Deb R Owens,4758163278,debrowens@example.com,2022,2022-04,Thursday
170515177,CLSD,2022-12-15,SF,196900,215100.0,688 Center St,Manchester,0.17,2208,1344,Cape Cod,6,3,2.0,2 Car/Detached Garage,1941,5,522,Elizabeth Wood,2038166142,elizabethwood@example.com,2022,2022-12,Thursday
170543076,CLSD,2023-02-17,SF,179000,216000.0,43 Locust St,Manchester,0.12,1184,1184,Cape Cod,5,3,1.5,1 Car/Detached Garage,1941,3,523,Cheri Trudon,9598624652,cheritrudon@example.com,2023,2023-02,Friday
170521135,CLSD,2022-11-19,SF,190000,217000.0,107 Helaine Rd,Manchester,0.2,1269,1269,Cape Cod,6,3,1.5," Car/Paved, Driveway, On Street Parking",1950,7,524,Ingrid Harrell,9590084103,ingridharrell@example.com,2022,2022-11,Saturday
170473778,CLSD,2022-04-26,SF,389900,410000.0,120 Skyline Dr,South Windsor,0.38,1734,1284,Raised Ranch,7,3,2.0,2 Car/Attached Garage,1975,3,525,Margaret M Shea,8606313986,margaretmshea@example.com,2022,2022-04,Tuesday
170480042,CLSD,2022-05-24,SF,300000,325000.0,31 Joseph Ln,South Windsor,0.46,1688,1388,Raised Ranch,7,3,1.5,2 Car/Attached Garage,1969,2,525,Margaret M Shea,8606313986,margaretmshea@example.com,2022,2022-05,Tuesday
170485404,CLSD,2022-06-17,SF,250000,255000.0,446 Litchfield Dr,Windsor Locks,0.23,1039,1039,Ranch,6,3,1.5,1 Car/Detached Garage,1952,4,525,Margaret M Shea,8606313986,margaretmshea@example.com,2022,2022-06,Friday
170527525,CLSD,2022-11-28,SF,234900,217750.0,4 Hills St,Manchester,1.3,1494,1494,"Colonial, Farm House",7,3,1.5,1 Car/Driveway,1910,22,525,Margaret M Shea,8606313986,margaretmshea@example.com,2022,2022-11,Monday
170528094,CLSD,2022-11-22,SF,315000,330000.0,34 Joseph Ln,South Windsor,0.45,1788,1388,Raised Ranch,7,3,2.0,"2 Car/Attached Garage, Paved",1969,5,525,Margaret M Shea,8606313986,margaretmshea@example.com,2022,2022-11,Tuesday
170512092,CLSD,2022-09-10,SF,299900,293000.0,233 Ralph Rd,Manchester,0.56,1606,1606,Ranch,7,3,2.0,1 Car/Attached Garage,1969,7,526,Dan Keune,9595651339,dankeune@example.com,2022,2022-09,Saturday
170518209,CLSD,2022-11-10,SF,279900,277500.0,22 Scott Dr,Manchester,0.28,1386,1386,Ranch,7,3,2.0,1 Car/Attached Garage,1961,11,526,Dan Keune,9595651339,dankeune@example.com,2022,2022-11,Thursday
170529352,CLSD,2023-01-13,SF,214900,220000.0,149 Maple St,Manchester,0.13,1310,1310,Colonial,5,3,1.5, Car/Paved,1983,16,526,Dan Keune,9595651339,dankeune@example.com,2023,2023-01,Friday
170502598,CLSD,2022-08-05,SF,199900,220000.0,38 Jeffrey Alan Dr,Manchester,0.1,2121,1821,Half Duplex,6,3,2.0,"1 Car/Tandem, Under House Garage",1991,3,527,Beth R Cantor,2037746591,bethrcantor@example.com,2022,2022-08,Friday
170526153,CLSD,2022-11-29,SF,220000,230000.0,22 Lenox St,Manchester,0.18,1190,1190,Cape Cod,6,3,2.0," Car/Paved, Driveway, On Street Parking",1944,5,528,Karen J Legault,2034376643,karenjlegault@example.com,2022,2022-11,Tuesday
170478274,CLSD,2022-06-30,SF,189000,230000.0,134 Croft Dr,Manchester,0.67,1881,1281,Cape Cod,6,3,1.5, Car/Off Street Parking,1958,3,529,DONNA Connolly,2034196669,donnaconnolly@example.com,2022,2022-06,Thursday
170492971,CLSD,2022-06-30,SF,264900,280000.0,54 Spring St,Manchester,0.18,1440,1440,Colonial,8,3,1.5,1 Car/Under House Garage,1985,3,529,DONNA Connolly,2034196669,donnaconnolly@example.com,2022,2022-06,Thursday
170522904,CLSD,2022-12-30,SF,259900,281000.0,102 N. Elm St,Manchester,0.39,1830,1470,Colonial,7,3,1.5,2 Car/Detached Garage,1980,19,529,DONNA Connolly,2034196669,donnaconnolly@example.com,2022,2022-12,Friday
170461005,CLSD,2022-03-24,SF,299900,300000.0,905 Pleasant Valley Rd,South Windsor,1.72,1336,1336,Cape Cod,7,3,1.5,2 Car/Detached Garage,1955,6,530,Kathleen Danais,9596812041,kathleendanais@example.com,2022,2022-03,Thursday
170467386,CLSD,2022-04-14,SF,224900,230000.0,93 N. School St,Manchester,0.1,1580,1256,Other,5,3,1.5,1 Car/Attached Garage,1990,3,530,Kathleen Danais,9596812041,kathleendanais@example.com,2022,2022-04,Thursday
170535715,CLSD,2023-01-23,SF,299000,311000.0,26 Grissom Rd,Manchester,0.41,1845,1300,Ranch,6,3,2.0,2 Car/Under House Garage,1982,3,530,Kathleen Danais,9596812041,kathleendanais@example.com,2023,2023-01,Monday
170475619,CLSD,2022-05-16,SF,249000,270000.0,9 Werner Dr,Vernon,0.32,1352,1352,Ranch,6,3,1.5,2 Car/Under House Garage,1956,5,531,Linda Driscoll,2035924337,lindadriscoll@example.com,2022,2022-05,Monday
170514364,CLSD,2022-10-17,SF,215900,232000.0,236 Autumn St,Manchester,0.18,1598,1598,Colonial,7,3,1.5,1 Car/Attached Garage,1950,8,531,Linda Driscoll,2035924337,lindadriscoll@example.com,2022,2022-10,Monday
170449880,CLSD,2022-10-26,SF,215000,235000.0,114 Henry St,Manchester,0.25,2235,2235,Colonial,8,3,2.0, Car/Paved,1923,75,532,Cynthia Szymanski,2038714409,cynthiaszymanski@example.com,2022,2022-10,Wednesday
170520483,CLSD,2022-10-14,SF,269900,275000.0,51 Wilshire Rd,Vernon,0.34,1580,1428,Colonial,6,3,1.5,1 Car/Attached Garage,1961,4,532,Cynthia Szymanski,2038714409,cynthiaszymanski@example.com,2022,2022-10,Friday
